experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.2,multiclass,Random Forest,200,10,5,14,350,0.222222222
1.2,multiclass,Random Forest,200,10,5,14,400,0.222222222
1.2,multiclass,Random Forest,200,10,5,16,250,0.222222222
1.2,multiclass,Random Forest,200,10,5,16,300,0.222222222
1.2,multiclass,Random Forest,200,10,5,16,350,0.222222222
1.2,multiclass,Random Forest,200,10,5,16,450,0.222222222
1.2,multiclass,Random Forest,200,10,5,18,250,0.222222222
1.2,multiclass,Random Forest,200,10,5,18,300,0.222222222
1.2,multiclass,Random Forest,200,10,5,18,350,0.222222222
1.2,multiclass,Random Forest,200,10,5,18,450,0.222222222
1.2,multiclass,Random Forest,200,10,5,18,500,0.222222222
1.2,multiclass,Random Forest,400,100,13,8,50,0.221396731
1.2,multiclass,Random Forest,400,10,3,8,50,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,150,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,200,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,250,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,350,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,400,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,450,0.220588235
1.2,multiclass,Random Forest,400,10,5,6,500,0.220588235
1.2,multiclass,Random Forest,400,10,5,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,5,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,5,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,8,200,0.220588235
1.2,multiclass,Random Forest,400,10,7,8,350,0.220588235
1.2,multiclass,Random Forest,400,10,7,8,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,50,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,100,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,200,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,300,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,350,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,450,0.220588235
1.2,multiclass,Random Forest,400,10,7,10,500,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,150,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,7,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,7,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,7,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,7,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,9,10,50,0.220588235
1.2,multiclass,Random Forest,400,10,9,10,100,0.220588235
1.2,multiclass,Random Forest,400,10,9,10,350,0.220588235
1.2,multiclass,Random Forest,400,10,9,10,400,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,50,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,150,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,9,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,50,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,9,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,50,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,9,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,50,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,200,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,300,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,350,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,9,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,8,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,200,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,250,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,300,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,10,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,50,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,200,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,300,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,350,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,11,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,13,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,50,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,13,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,50,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,13,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,50,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,200,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,300,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,350,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,13,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,15,6,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,6,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,8,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,300,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,450,0.220588235
1.2,multiclass,Random Forest,400,10,15,10,500,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,15,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,15,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,15,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,50,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,200,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,300,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,350,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,15,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,17,10,350,0.220588235
1.2,multiclass,Random Forest,400,10,17,10,450,0.220588235
1.2,multiclass,Random Forest,400,10,17,10,500,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,50,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,100,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,150,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,200,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,250,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,300,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,350,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,400,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,450,0.220588235
1.2,multiclass,Random Forest,400,10,17,12,500,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,50,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,100,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,150,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,200,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,250,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,300,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,350,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,400,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,450,0.220588235
1.2,multiclass,Random Forest,400,10,17,14,500,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,50,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,100,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,150,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,200,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,250,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,300,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,350,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,400,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,450,0.220588235
1.2,multiclass,Random Forest,400,10,17,16,500,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,50,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,100,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,150,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,200,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,250,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,300,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,350,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,400,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,450,0.220588235
1.2,multiclass,Random Forest,400,10,17,18,500,0.220588235
1.2,multiclass,Random Forest,400,10,19,8,50,0.220588235
1.2,multiclass,Random Forest,400,10,19,8,350,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,50,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,100,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,200,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,250,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,300,0.220588235
1.2,multiclass,Random Forest,400,10,19,10,350,0.220588235
